district,quarter,price_sqm_sale,log_price,price_growth_qoq,price_growth_yoy,transaction_count,transaction_value_thousands,avg_transaction_value,value_index,volume_index,mortgage_rate_fixed,fdi_real_estate_transactions_meur
azores,2019Q2,835.5833333333334,6.728130083735925,-0.034021221387420475,-0.024042935641879204,36681,5414806,147618.82173332243,122.08880842455076,162.10984542973628,3.1566666666666667,415.35
azores,2019Q3,840.5,6.7339969528486705,0.005866869112745476,-0.08638324664846575,39554,5800028,146635.68792031147,121.2757031962132,174.80692527814915,2.4133333333333336,418.47
azores,2019Q4,845.25,6.739632441587996,0.0056354887393252895,-0.05383369099201385,41676,6136268,147237.45081101832,121.77339389322496,184.18499817697688,2.1866666666666665,490.46
azores,2020Q1,880.3333333333334,6.780300623629023,0.040668182041026846,0.018149318505677137,36399,5785538,158947.71834391056,131.4584231641285,160.86356052989206,2.21,468.51
azores,2020Q2,923.3333333333334,6.827990310513274,0.04768968688425179,0.0998602267773494,26379,4125502,156393.41900754388,129.34587844472952,116.5806715354274,2.21,274.49
azores,2020Q3,931.6666666666666,6.83697509692109,0.008984786407815193,0.10297814407241912,35596,5427603,152477.8907742443,126.10752326248976,157.31474218033566,2.08,352.27
azores,2020Q4,928.9166666666666,6.834019032601623,-0.0029560643194663783,0.09438659101362745,39139,6098441,155814.94161833465,128.86744612614154,172.97285352837838,2.1266666666666665,488.87
azores,2021Q1,959.5833333333334,6.866499162466785,0.0324801298651618,0.0861985388377624,34614,5595240,161646.7325359681,133.69065495381548,152.97484228087814,1.9566666666666668,345.02
azores,2021Q2,956.3333333333334,6.863106527313255,-0.0033926351535296106,0.035116216799981004,41736,6933006,166115.7274295572,137.38675721914424,184.45016517694373,2.1933333333333334,512.35
azores,2021Q3,958.65,6.8655260447644,0.0024195174511447703,0.02855094784331058,43447,7345978,169079.0618454669,139.83759623515712,192.0118441259985,2.18,570.74
azores,2021Q4,1023.9499999999999,6.931422976282321,0.06589693151792098,0.09740394368069794,45885,8225207,179256.99030184155,148.2552976019511,202.7864632246517,2.1533333333333333,700.74
azores,2022Q1,1084.4222222222222,6.9888026100576806,0.05737963377535937,0.12230344759089551,43544,8081797,185600.70273746096,153.50189341648706,192.44053077594492,2.3266666666666667,615.95
azores,2022Q2,1075.8555555555556,6.98087148966172,-0.007931120395960889,0.11776496234846423,43607,8287705,190054.4637328869,157.1853964180325,192.71895612591013,2.98,1047.15
azores,2022Q3,1133.2222222222224,7.032820377914299,0.05194888825257937,0.16729433314989883,42223,8051492,190689.7188735997,157.71078703058802,186.6024373266747,3.2266666666666666,738.85
azores,2022Q4,1171.0777777777778,7.065679781355953,0.03285940344165361,0.13425680507363147,38526,7362219,191097.41473290764,158.04797371910158,170.26373067871702,3.9066666666666667,762.23
azores,2023Q1,1268.177777777778,7.145336328464386,0.07965654710843317,0.15653371840670527,34493,6857332,198803.58333574928,164.42139501587408,152.440088830945,4.003333333333333,850.7
azores,2023Q2,1231.1333333333334,7.115690433343663,-0.0296458951207228,0.13481894368194336,33624,6904628,205348.20366404948,169.83415260390527,148.59958678142505,4.073333333333333,1030.38
azores,2023Q3,1263.5333333333333,7.14166730822409,0.02597687488042677,0.10884693030979076,34256,7072380,206456.67912190565,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31
azores,2023Q4,1365.9444444444443,7.21960136905803,0.0779340608339405,0.15392158770207764,34126,7174277,210229.0628846041,173.87088910761483,150.81815068114773,3.966666666666667,853.13
azores,2024Q1,1405.8333333333333,7.248385525752013,0.028784156693983043,0.10304919728762751,33077,6730533,203480.7570214953,168.28967248471187,146.18214763172722,3.813333333333333,664.25
azores,2024Q2,1385.388888888889,7.233736165409735,-0.01464936034227815,0.11804573206607216,37125,7876682,212166.5185185185,175.47327047702692,164.072081229491,3.8699999999999997,863.79
azores,2024Q3,1441.3333333333333,7.273323890090989,0.03958772468125371,0.1316565818668991,40909,9052016,221271.99393776432,183.003994750677,180.7952800274006,3.6733333333333333,962.02
azores,2024Q4,1424.111111111111,7.261303116393605,-0.01202077369738408,0.041701747335574524,45214,10173942,225017.51669836772,186.10174614443363,199.8210122750224,3.41,1048.07
azores,2025Q1,1485.111111111111,7.303244870734796,0.04194175434119085,0.05485934498278233,41358,9617638,232546.01286329125,192.3282226547581,182.77961307715256,3.4499999999999997,968.9
beja,2015Q1,792.3333333333334,6.674982178692084,,,21762,2662680,122354.5629997243,101.19388995618124,96.176070887978,,319.12
beja,2015Q2,824.3333333333334,6.714574978853307,0.03959280016122246,,20614,2509888,121756.47618123604,100.69923957118108,91.10254228861218,,297.14
beja,2015Q3,813.3333333333334,6.701141029619138,-0.01343394923416863,,22928,2697752,117661.89811584089,97.31280042246271,101.32914958733386,,319.68
beja,2015Q4,814.6666666666666,6.702779031623376,0.0016380020042383592,,25205,3071762,121871.13667923032,100.79407005017497,111.39223723607596,,405.34
beja,2016Q1,834.6666666666666,6.727032443551879,0.02425341192850272,0.052050264859794915,24926,3001077,120399.46240872984,99.57691524589762,110.1592106862301,,434.9
beja,2016Q2,824.3333333333334,6.714574978853307,-0.012457464698572451,0.0,26890,3267885,121527.89140944587,100.5101875107177,118.83901048514512,,401.38
beja,2016Q3,806.6666666666666,6.692910530482623,-0.021664448370684042,-0.008230499136515412,26675,3173236,118959.17525773196,98.38571929954205,117.8888287352639,,331.47
beja,2016Q4,783.6666666666666,6.66398375987196,-0.028926770610662622,-0.038795271751416394,28999,3551512,122470.15414324631,101.2894901297318,128.15963053398005,,408.85
beja,2017Q1,766.6666666666666,6.6420521132491315,-0.021931646622828538,-0.08498033030274765,29975,3800102,126775.7130942452,104.85042196590872,132.4730137334409,,489.78
beja,2017Q2,776.0,6.654152520183219,0.012100406934087538,-0.060422458670087664,31197,4021419,128904.02923358016,106.61065537213086,137.8735816327658,,370.69
beja,2017Q3,769.0,6.645090969505644,-0.009061550677574637,-0.04781956097697826,32722,4258992,130156.83637919444,107.64679513938984,144.61324288192336,,384.08
beja,2017Q4,774.6666666666666,6.6524328293036925,0.007341859798048134,-0.011550930568267503,35940,4898678,136301.55815247635,112.72881483438267,158.83503298014563,,440.43
beja,2018Q1,785.0,6.665683717782408,0.013250888478715694,0.02363160453327673,34449,4755125,138033.76005109,114.16144018167434,152.2456330309693,,495.45
beja,2018Q2,803.6666666666666,6.6891845895130615,0.023500871730653294,0.035032069329842486,38730,5425227,140078.15646785437,115.8522674050557,171.16529847860434,,514.24
beja,2018Q3,872.3333333333334,6.771171613862037,0.08198702434897509,0.1260806443563922,38964,5512302,141471.66615337235,117.00477583884005,172.19944977847507,,434.61
beja,2018Q4,799.6666666666666,6.684194974171585,-0.08697663969045166,0.03176214486789242,39066,5414883,138608.58547074182,114.63685212246476,172.65023367841872,2.64,498.33
beja,2019Q1,792.6666666666666,6.675402788582617,-0.008792185588967882,0.00971907080020884,36954,5261090,142368.62044704228,117.7466059092851,163.31635527958545,2.8666666666666667,445.76
beja,2019Q2,786.3333333333334,6.667380790739565,-0.00802199784305202,-0.021803798773496474,36681,5414806,147618.82173332243,122.08880842455076,162.10984542973628,3.1566666666666667,415.35
beja,2019Q3,783.0,6.663132695990803,-0.004248094748762199,-0.10803891787123376,39554,5800028,146635.68792031147,121.2757031962132,174.80692527814915,2.4133333333333336,418.47
beja,2019Q4,798.0,6.682108597449809,0.018975901459006295,-0.0020863767217758067,41676,6136268,147237.45081101832,121.77339389322496,184.18499817697688,2.1866666666666665,490.46
beja,2020Q1,795.3333333333334,6.678761313989752,-0.003347283460056971,0.0033585254071351045,36399,5785538,158947.71834391056,131.4584231641285,160.86356052989206,2.21,468.51
beja,2020Q2,763.6666666666666,6.638131393785386,-0.040629920204366066,-0.02924939695417894,26379,4125502,156393.41900754388,129.34587844472952,116.5806715354274,2.21,274.49
beja,2020Q3,779.0,6.658011045870748,0.01987965208536213,-0.0051216501200546105,35596,5427603,152477.8907742443,126.10752326248976,157.31474218033566,2.08,352.27
beja,2020Q4,771.6666666666666,6.648552677852225,-0.009458368018523622,-0.03355591959758453,39139,6098441,155814.94161833465,128.86744612614154,172.97285352837838,2.1266666666666665,488.87
beja,2021Q1,775.0,6.652863029353347,0.004310351501122689,-0.025898284636404867,34614,5595240,161646.7325359681,133.69065495381548,152.97484228087814,1.9566666666666668,345.02
beja,2021Q2,773.3333333333334,6.650710175992246,-0.002152853361101492,0.012578782206859707,41736,6933006,166115.7274295572,137.38675721914424,184.45016517694373,2.1933333333333334,512.35
beja,2021Q3,798.3333333333334,6.682526221176906,0.031816045184660524,0.0245151753061581,43447,7345978,169079.0618454669,139.83759623515712,192.0118441259985,2.18,570.74
beja,2021Q4,823.0,6.71295620067707,0.030429979500163462,0.06440352282484518,45885,8225207,179256.99030184155,148.2552976019511,202.7864632246517,2.1533333333333333,700.74
beja,2022Q1,834.6666666666666,6.727032443551879,0.014076242874809353,0.07416941419853185,43544,8081797,185600.70273746096,153.50189341648706,192.44053077594492,2.3266666666666667,615.95
beja,2022Q2,827.3333333333334,6.7182076770964425,-0.008824766455436617,0.06749750110419672,43607,8287705,190054.4637328869,157.1853964180325,192.71895612591013,2.98,1047.15
beja,2022Q3,867.0,6.7650389767805414,0.04683129968409894,0.08251275560363514,42223,8051492,190689.7188735997,157.71078703058802,186.6024373266747,3.2266666666666666,738.85
beja,2022Q4,931.0,6.836259277277067,0.07122030049652572,0.1233030765999974,38526,7362219,191097.41473290764,158.04797371910158,170.26373067871702,3.9066666666666667,762.23
beja,2023Q1,946.6666666666666,6.852947042487142,0.01668776521007498,0.12591459893526302,34493,6857332,198803.58333574928,164.42139501587408,152.440088830945,4.003333333333333,850.7
beja,2023Q2,1005.0,6.912742820493176,0.059795778006034084,0.19453514339673372,33624,6904628,205348.20366404948,169.83415260390527,148.59958678142505,4.073333333333333,1030.38
beja,2023Q3,1053.3333333333333,6.959715017912848,0.04697219741967196,0.19467604113230674,34256,7072380,206456.67912190565,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31
beja,2023Q4,1056.0,6.962243464266207,0.002528446353358582,0.1259841869891396,34126,7174277,210229.0628846041,173.87088910761483,150.81815068114773,3.966666666666667,853.13
beja,2024Q1,1068.3333333333333,6.97385508068666,0.011611616420453608,0.12090803819951823,33077,6730533,203480.7570214953,168.28967248471187,146.18214763172722,3.813333333333333,664.25
beja,2024Q2,1099.0,7.002155954403621,0.028300873716960773,0.08941313391044492,37125,7876682,212166.5185185185,175.47327047702692,164.072081229491,3.8699999999999997,863.79
beja,2024Q3,1122.6666666666667,7.023462086694107,0.02130613229048617,0.06374706878125913,40909,9052016,221271.99393776432,183.003994750677,180.7952800274006,3.6733333333333333,962.02
beja,2024Q4,1194.0,7.085064293952548,0.061602207258440345,0.1228208296863409,45214,10173942,225017.51669836772,186.10174614443363,199.8210122750224,3.41,1048.07
beja,2025Q1,1217.0,7.104144092987527,0.01907979903497914,0.13028901230086642,41358,9617638,232546.01286329125,192.3282226547581,182.77961307715256,3.4499999999999997,968.9
braga,2015Q1,781.0,6.660575149839686,,,21762,2662680,122354.5629997243,101.19388995618124,96.176070887978,,319.12
braga,2015Q2,753.3333333333334,6.624507803598222,-0.036067346241464016,,20614,2509888,121756.47618123604,100.69923957118108,91.10254228861218,,297.14
braga,2015Q3,739.3333333333334,6.605748879242203,-0.018758924356019335,,22928,2697752,117661.89811584089,97.31280042246271,101.32914958733386,,319.68
braga,2015Q4,740.3333333333334,6.6071005352263175,0.0013516559841146858,,25205,3071762,121871.13667923032,100.79407005017497,111.39223723607596,,405.34
braga,2016Q1,754.0,6.625392368007956,0.018291832781638817,-0.03518278183172985,24926,3001077,120399.46240872984,99.57691524589762,110.1592106862301,,434.9
braga,2016Q2,729.6666666666666,6.592587808854753,-0.03280455915320335,-0.03191999474346918,26890,3267885,121527.89140944587,100.5101875107177,118.83901048514512,,401.38
braga,2016Q3,739.3333333333334,6.605748879242203,0.013161070387449847,0.0,26675,3173236,118959.17525773196,98.38571929954205,117.8888287352639,,331.47
braga,2016Q4,737.6666666666666,6.60349205138294,-0.0022568278592629554,-0.003608483843377641,28999,3551512,122470.15414324631,101.2894901297318,128.15963053398005,,408.85
braga,2017Q1,743.0,6.610696044717759,0.0072039933348193586,-0.0146963232901971,29975,3800102,126775.7130942452,104.85042196590872,132.4730137334409,,489.78
braga,2017Q2,762.0,6.635946555686647,0.02525051096888742,0.04335874683189367,31197,4021419,128904.02923358016,106.61065537213086,137.8735816327658,,370.69
braga,2017Q3,775.0,6.652863029353347,0.016916473666700682,0.047114150111144504,32722,4258992,130156.83637919444,107.64679513938984,144.61324288192336,,384.08
braga,2017Q4,791.6666666666666,6.674140427800632,0.02127739844728449,0.07064837641769195,35940,4898678,136301.55815247635,112.72881483438267,158.83503298014563,,440.43
braga,2018Q1,816.3333333333334,6.704822768284058,0.030682340483425996,0.09412672356629859,34449,4755125,138033.76005109,114.16144018167434,152.2456330309693,,495.45
braga,2018Q2,844.3333333333334,6.738547361333565,0.03372459304950759,0.10260080564691876,38730,5425227,140078.15646785437,115.8522674050557,171.16529847860434,,514.24
braga,2018Q3,909.6666666666666,6.813078232040229,0.07453087070666342,0.1602152026868815,38964,5512302,141471.66615337235,117.00477583884005,172.19944977847507,,434.61
braga,2018Q4,905.0,6.807934943699926,-0.005143288340303087,0.13379451589929392,39066,5414883,138608.58547074182,114.63685212246476,172.65023367841872,2.64,498.33
braga,2019Q1,920.0,6.824373670043086,0.01643872634316068,0.1195509017590286,36954,5261090,142368.62044704228,117.7466059092851,163.31635527958545,2.8666666666666667,445.76
braga,2019Q2,956.6666666666666,6.863455020085557,0.03908135004247093,0.12490765875199195,36681,5414806,147618.82173332243,122.08880842455076,162.10984542973628,3.1566666666666667,415.35
braga,2019Q3,964.0,6.871091294610546,0.0076362745249882735,0.0580130625703168,39554,5800028,146635.68792031147,121.2757031962132,174.80692527814915,2.4133333333333336,418.47
braga,2019Q4,965.6666666666666,6.8728187091012405,0.0017274144906949118,0.0648837654013148,41676,6136268,147237.45081101832,121.77339389322496,184.18499817697688,2.1866666666666665,490.46
braga,2020Q1,990.3333333333334,6.898041586794498,0.025222877693257928,0.07366791675141204,36399,5785538,158947.71834391056,131.4584231641285,160.86356052989206,2.21,468.51
braga,2020Q2,1016.0,6.923628628138427,0.025587041343928973,0.06017360805287009,26379,4125502,156393.41900754388,129.34587844472952,116.5806715354274,2.21,274.49
braga,2020Q3,1031.0,6.93828448401696,0.014655855878532797,0.06719318940641461,35596,5427603,152477.8907742443,126.10752326248976,157.31474218033566,2.08,352.27
braga,2020Q4,1044.0,6.950814768442584,0.012530284425623428,0.07799605934134313,39139,6098441,155814.94161833465,128.86744612614154,172.97285352837838,2.1266666666666665,488.87
braga,2021Q1,1091.3333333333333,6.99515546926297,0.04434070082038666,0.09711388246847186,34614,5595240,161646.7325359681,133.69065495381548,152.97484228087814,1.9566666666666668,345.02
braga,2021Q2,1127.6666666666667,7.027905880112598,0.03275041084962815,0.10427725197417104,41736,6933006,166115.7274295572,137.38675721914424,184.45016517694373,2.1933333333333334,512.35
braga,2021Q3,1150.6666666666667,7.0480967635352085,0.020190883422610106,0.10981227951824835,43447,7345978,169079.0618454669,139.83759623515712,192.0118441259985,2.18,570.74
braga,2021Q4,1198.6666666666667,7.088965106923402,0.04086834338819312,0.13815033848081804,45885,8225207,179256.99030184155,148.2552976019511,202.7864632246517,2.1533333333333333,700.74
braga,2022Q1,1246.0,7.1276936993473985,0.038728592423996844,0.13253823008442822,43544,8081797,185600.70273746096,153.50189341648706,192.44053077594492,2.3266666666666667,615.95
braga,2022Q2,1304.3333333333333,7.173447333542303,0.04575363419490408,0.14554145342970415,43607,8287705,190054.4637328869,157.1853964180325,192.71895612591013,2.98,1047.15
braga,2022Q3,1373.6666666666667,7.2252388426707075,0.05179150912840491,0.17714207913549895,42223,8051492,190689.7188735997,157.71078703058802,186.6024373266747,3.2266666666666666,738.85
braga,2022Q4,1400.3333333333333,7.244465582501272,0.019226739830564554,0.1555004755778704,38526,7362219,191097.41473290764,158.04797371910158,170.26373067871702,3.9066666666666667,762.23
braga,2023Q1,1455.3333333333333,7.28299024844178,0.03852466594050785,0.1552965490943814,34493,6857332,198803.58333574928,164.42139501587408,152.440088830945,4.003333333333333,850.7
braga,2023Q2,1537.6666666666667,7.338021394889711,0.05503114644793072,0.16457406134740804,33624,6904628,205348.20366404948,169.83415260390527,148.59958678142505,4.073333333333333,1030.38
braga,2023Q3,1510.6666666666667,7.320306333479787,-0.017715061409923294,0.09506749080907984,34256,7072380,206456.67912190565,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31
braga,2023Q4,1509.0,7.319202458767849,-0.0011038747119380687,0.07473687626657721,34126,7174277,210229.0628846041,173.87088910761483,150.81815068114773,3.966666666666667,853.13
braga,2024Q1,1519.0,7.325807502595773,0.006605043827923929,0.04281725415399329,33077,6730533,203480.7570214953,168.28967248471187,146.18214763172722,3.813333333333333,664.25
braga,2024Q2,1605.3333333333333,7.381086698320547,0.0552791957247738,0.043065303430836366,37125,7876682,212166.5185185185,175.47327047702692,164.072081229491,3.8699999999999997,863.79
braga,2024Q3,1626.6666666666667,7.394288210179083,0.013201511858536463,0.07398187669929612,40909,9052016,221271.99393776432,183.003994750677,180.7952800274006,3.6733333333333333,962.02
braga,2024Q4,1672.3333333333333,7.421975135816143,0.027686925637059545,0.10277267704829374,45214,10173942,225017.51669836772,186.10174614443363,199.8210122750224,3.41,1048.07
braga,2025Q1,1673.6666666666667,7.422772107366596,0.0007969715504527741,0.09696460477082258,41358,9617638,232546.01286329125,192.3282226547581,182.77961307715256,3.4499999999999997,968.9
braganca,2015Q1,687.6666666666666,6.5333042244031425,,,21762,2662680,122354.5629997243,101.19388995618124,96.176070887978,,319.12
