district,quarter,period,year,quarter,date,price_sqm_sale,price_sqm_rental,log_price,price_growth_qoq,price_growth_yoy,transaction_count,transaction_value_thousands,value_index,volume_index,mortgage_rate_fixed,fdi_real_estate_transactions_meur,fdi_realestate_stock_meur_national,fdi_total_stock_meur_national,construction_cost_yoy_growth_pct_national,population_national,unemployment_rate_pct_regional,log_price_lag1,t
evora,2017-04-01,2T2017,2017,2017Q2,2017-04-01,874.3333333333334,4.966666666666666,6.773461691198764,-0.038149727230470276,-0.014383291110815044,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.8116114184292345,9
evora,2017-07-01,3T2017,2017,2017Q3,2017-07-01,869.0,5.166666666666667,6.767343125265392,-0.006118565933372011,-0.01749094020423758,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,6.773461691198764,10
evora,2017-10-01,4T2017,2017,2017Q4,2017-10-01,890.6666666666666,5.266666666666667,6.791970245988427,0.024627120723034857,-0.0011221246735697576,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,6.767343125265392,11
evora,2018-01-01,1T2018,2018,2018Q1,2018-01-01,888.6666666666666,5.366666666666667,6.7897222120705445,-0.0022480339178825304,-0.02188920635868996,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,6.791970245988427,12
evora,2018-04-01,2T2018,2018,2018Q2,2018-04-01,863.6666666666666,5.45,6.761186891894,-0.028535320176544587,-0.012274799304764272,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,6.7897222120705445,13
evora,2018-07-01,3T2018,2018,2018Q3,2018-07-01,930.3333333333334,,6.835542944868212,0.07435605297421244,0.06819981960282018,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,6.761186891894,14
evora,2018-10-01,4T2018,2018,2018Q4,2018-10-01,854.0,5.65,6.74993119378857,-0.08561175107964214,-0.04203905219985682,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,6.835542944868212,15
evora,2019-01-01,1T2019,2019,2019Q1,2019-01-01,846.0,,6.740519359606223,-0.009411834182347256,-0.049202852464321545,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,6.74993119378857,16
evora,2019-04-01,2T2019,2019,2019Q2,2019-04-01,864.6666666666666,5.45,6.762344076208279,0.021824716602056426,0.001157184314279469,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,6.740519359606223,17
evora,2019-07-01,3T2019,2019,2019Q3,2019-07-01,852.6666666666666,6.566666666666666,6.748368693470678,-0.013975382737601016,-0.08717425139753399,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,6.762344076208279,18
evora,2019-10-01,4T2019,2019,2019Q4,2019-10-01,848.0,6.9,6.742880635791903,-0.005488057678775249,-0.007050557996667095,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,6.748368693470678,19
evora,2020-01-01,1T2020,2020,2020Q1,2020-01-01,898.3333333333334,8.2,6.800541194674988,0.05766055888308497,0.06002183506876513,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,6.742880635791903,20
evora,2020-04-01,2T2020,2020,2020Q2,2020-04-01,881.6666666666666,7.1,6.78181405562429,-0.018727139050698227,0.019469979416010474,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,6.800541194674988,21
evora,2020-07-01,3T2020,2020,2020Q3,2020-07-01,867.3333333333334,7.333333333333333,6.765423370404341,-0.016390685219948686,0.017054676933662805,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,6.78181405562429,22
evora,2020-10-01,4T2020,2020,2020Q4,2020-10-01,871.0,7.133333333333333,6.769641976852503,0.004218606448161744,0.026761341060599797,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,6.765423370404341,23
evora,2021-01-01,1T2021,2021,2021Q1,2021-01-01,878.3333333333334,,6.778026172307353,0.00838419545485003,-0.02251502236763514,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,6.769641976852503,24
evora,2021-04-01,2T2021,2021,2021Q2,2021-04-01,930.3333333333334,7.633333333333333,6.835542944868212,0.05751677256085941,0.053728889243922495,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,6.778026172307353,25
evora,2021-07-01,3T2021,2021,2021Q3,2021-07-01,986.3333333333334,7.866666666666666,6.8939943637321,0.05845141886388738,0.12857099332775856,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,6.835542944868212,26
evora,2021-10-01,4T2021,2021,2021Q4,2021-10-01,1045.0,7.85,6.951772164398911,0.05777780066681171,0.18213018754640853,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,6.8939943637321,27
evora,2022-01-01,1T2022,2022,2022Q1,2022-01-01,1058.0,,6.964135612418245,0.012363448019333312,0.1861094401108918,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,6.951772164398911,28
evora,2022-04-01,2T2022,2022,2022Q2,2022-04-01,1054.6666666666667,8.5,6.960980040219435,-0.0031555721988096863,0.12543709535122272,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,6.964135612418245,29
evora,2022-07-01,3T2022,2022,2022Q3,2022-07-01,1074.3333333333333,,6.979455593147328,0.01847555292789327,0.0854612294152286,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,6.960980040219435,30
evora,2022-10-01,4T2022,2022,2022Q4,2022-10-01,1195.0,8.966666666666667,7.085901464365611,0.1064458712182823,0.1341292999666992,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,6.979455593147328,31
evora,2023-01-01,1T2023,2023,2023Q1,2023-01-01,1447.0,9.1,7.277247726631484,0.19134626226587326,0.31311211421323915,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,7.085901464365611,32
evora,2023-04-01,2T2023,2023,2023Q2,2023-04-01,1404.0,9.5,7.247080584585756,-0.03016714204572768,0.28610054436632115,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,7.277247726631484,33
evora,2023-07-01,3T2023,2023,2023Q3,2023-07-01,1357.3333333333333,10.766666666666666,7.213277269562249,-0.03380331502350753,0.23382167641492035,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,7.247080584585756,34
evora,2023-10-01,4T2023,2023,2023Q4,2023-10-01,1290.6666666666667,10.466666666666669,7.162914159728358,-0.05036310983389036,0.07701269536274769,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,7.213277269562249,35
evora,2024-01-01,1T2024,2024,2024Q1,2024-01-01,1254.6666666666667,10.066666666666668,7.134625212037161,-0.028288947691197386,-0.14262251459432296,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,7.162914159728358,36
evora,2024-04-01,2T2024,2024,2024Q2,2024-04-01,1289.0,9.933333333333332,7.161622002939187,0.026996790902026113,-0.08545858164656917,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,7.134625212037161,37
evora,2024-07-01,3T2024,2024,2024Q3,2024-07-01,1336.6666666666667,10.333333333333334,7.197934231632505,0.03631222869331818,-0.015343037929743453,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,7.161622002939187,38
evora,2024-10-01,4T2024,2024,2024Q4,2024-10-01,1418.6666666666667,10.466666666666669,7.257472742353371,0.05953851072086547,0.09455858262501238,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,7.197934231632505,39
evora,2025-01-01,1T2025,2025,2025Q1,2025-01-01,1473.6666666666667,11.033333333333331,7.295508905158133,0.03803616280476252,0.16088369312097228,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,7.257472742353371,40
faro,2015-01-01,1T2015,2015,2015Q1,2015-01-01,1397.3333333333333,4.8,7.242320937332768,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
faro,2015-04-01,2T2015,2015,2015Q2,2015-04-01,1421.3333333333333,5.133333333333334,7.25935067717757,0.017029739844802272,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,7.242320937332768,1
faro,2015-07-01,3T2015,2015,2015Q3,2015-07-01,1474.3333333333333,5.466666666666666,7.295961189200217,0.03661051202264698,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,7.25935067717757,2
faro,2015-10-01,4T2015,2015,2015Q4,2015-10-01,1465.3333333333333,5.3,7.289838026855402,-0.006123162344815469,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5,7.295961189200217,3
faro,2016-01-01,1T2016,2016,2016Q1,2016-01-01,1455.6666666666667,5.5,7.283219264817451,-0.006618762037950532,0.04089832748468325,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8,7.289838026855402,4
faro,2016-04-01,2T2016,2016,2016Q2,2016-04-01,1471.6666666666667,5.7,7.294150824369951,0.010931559552499692,0.03480014719238067,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,7.283219264817451,5
faro,2016-07-01,3T2016,2016,2016Q3,2016-07-01,1501.0,6.166666666666667,7.313886831633462,0.019736007263510658,0.01792564243324435,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,7.294150824369951,6
faro,2016-10-01,4T2016,2016,2016Q4,2016-10-01,1534.0,6.033333333333334,7.335633981927201,0.021747150293739637,0.045795955071799455,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,7.313886831633462,7
faro,2017-01-01,1T2017,2017,2017Q1,2017-01-01,1594.6666666666667,6.5,7.374420006962358,0.038786025035157046,0.09120074214490703,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,7.335633981927201,8
faro,2017-04-01,2T2017,2017,2017Q2,2017-04-01,1647.6666666666667,6.833333333333333,7.4071154246388495,0.03269541767649109,0.11296460026889843,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,7.374420006962358,9
faro,2017-07-01,3T2017,2017,2017Q3,2017-07-01,1722.3333333333333,7.1000000000000005,7.451435239619075,0.0443198149802253,0.13754840798561307,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,7.4071154246388495,10
faro,2017-10-01,4T2017,2017,2017Q4,2017-10-01,1775.0,7.166666666666667,7.4815557019095165,0.03012046229044163,0.14592171998231507,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,7.451435239619075,11
faro,2018-01-01,1T2018,2018,2018Q1,2018-01-01,1813.0,7.866666666666667,7.502738210754851,0.021182508845334347,0.12831820379249237,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,7.4815557019095165,12
faro,2018-04-01,2T2018,2018,2018Q2,2018-04-01,1894.0,8.233333333333333,7.546446273746024,0.0437080629911728,0.13933084910717408,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,7.502738210754851,13
faro,2018-07-01,3T2018,2018,2018Q3,2018-07-01,1966.6666666666667,8.466666666666667,7.584095341225701,0.037649067479677,0.13266010160662578,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,7.546446273746024,14
faro,2018-10-01,4T2018,2018,2018Q4,2018-10-01,2029.0,8.266666666666667,7.615298339825815,0.031202998600114107,0.13374263791629826,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,7.584095341225701,15
faro,2019-01-01,1T2019,2019,2019Q1,2019-01-01,2044.3333333333333,8.799999999999999,7.622827016957874,0.007528677132059514,0.12008880620302342,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,7.615298339825815,16
faro,2019-04-01,2T2019,2019,2019Q2,2019-04-01,2100.3333333333335,9.033333333333331,7.649851341273946,0.027024324316071713,0.10340506752792233,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,7.622827016957874,17
faro,2019-07-01,3T2019,2019,2019Q3,2019-07-01,2153.0,9.466666666666669,7.674617497364363,0.024766156090416658,0.09052215613866199,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,7.649851341273946,18
faro,2019-10-01,4T2019,2019,2019Q4,2019-10-01,2177.6666666666665,9.1,7.686009246172641,0.011391748808278201,0.07071090634682609,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,7.674617497364363,19
faro,2020-01-01,1T2020,2020,2020Q1,2020-01-01,2222.0,9.266666666666666,7.706162970199576,0.020153724026934938,0.08333595324170151,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,7.686009246172641,20
faro,2020-04-01,2T2020,2020,2020Q2,2020-04-01,2279.3333333333335,9.633333333333333,7.731638281531137,0.025475311331561556,0.08178694025719135,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,7.706162970199576,21
faro,2020-07-01,3T2020,2020,2020Q3,2020-07-01,2308.3333333333335,9.733333333333334,7.744281042387429,0.012642760856291346,0.06966354502306604,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,7.731638281531137,22
faro,2020-10-01,4T2020,2020,2020Q4,2020-10-01,2337.0,9.2,7.756623334538858,0.012342292151429568,0.07061408836621741,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,7.744281042387429,23
faro,2021-01-01,1T2021,2021,2021Q1,2021-01-01,2356.0,9.0,7.764720544771477,0.008097210232619112,0.05855757457190158,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,7.756623334538858,24
faro,2021-04-01,2T2021,2021,2021Q2,2021-04-01,2380.0,9.233333333333333,7.77485576666552,0.0101352218940427,0.04321748513438273,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,7.764720544771477,25
faro,2021-07-01,3T2021,2021,2021Q3,2021-07-01,2469.0,9.666666666666666,7.81156848934518,0.03671272267965975,0.06728744695775113,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,7.77485576666552,26
faro,2021-10-01,4T2021,2021,2021Q4,2021-10-01,2562.3333333333335,9.766666666666667,7.848673580681022,0.03710509133584239,0.09205024614216395,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,7.81156848934518,27
faro,2022-01-01,1T2022,2022,2022Q1,2022-01-01,2636.0,9.9,7.877017895622398,0.028344314941375792,0.11229735085092063,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,7.848673580681022,28
faro,2022-04-01,2T2022,2022,2022Q2,2022-04-01,2729.0,10.966666666666669,7.911690520708339,0.03467262508594082,0.13683475404281875,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,7.877017895622398,29
faro,2022-07-01,3T2022,2022,2022Q3,2022-07-01,2839.0,11.466666666666669,7.951207156472972,0.039516635764632824,0.13963866712779183,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,7.911690520708339,30
faro,2022-10-01,4T2022,2022,2022Q4,2022-10-01,2995.6666666666665,11.1,8.004922078990264,0.05371492251729215,0.1562484983092416,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,7.951207156472972,31
faro,2023-01-01,1T2023,2023,2023Q1,2023-01-01,3062.6666666666665,11.666666666666666,8.02704127514088,0.02211919615061575,0.15002337951848155,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,8.004922078990264,32
faro,2023-04-01,2T2023,2023,2023Q2,2023-04-01,3116.6666666666665,12.5,8.044519333614623,0.01747805847374373,0.13282881290628445,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,8.02704127514088,33
faro,2023-07-01,3T2023,2023,2023Q3,2023-07-01,3171.3333333333335,13.633333333333333,8.061907388324117,0.017388054709494227,0.11070023185114586,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,8.044519333614623,34
faro,2023-10-01,4T2023,2023,2023Q4,2023-10-01,3222.0,13.166666666666666,8.07775756373692,0.01585017541280287,0.07283548474665658,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,8.061907388324117,35
faro,2024-01-01,1T2024,2024,2024Q1,2024-01-01,3302.3333333333335,13.3,8.10238456830492,0.024627004567999933,0.07534329316404076,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,8.07775756373692,36
